date,time,tournament,tournament_url,is_atp,is_singles,player1,player2,player1_url,player2_url,scores1,scores2,odds1,odds2,match_url,surface,full_name1,full_name2
2016-01-01,13:00,Hua Hin - exhibition,http://www.tennisexplorer.com/hua-hin-exhibition/2015/wta-women/,False,True,Radwanska A.,Errani S.,http://www.tennisexplorer.com/player/radwanska/,http://www.tennisexplorer.com/player/errani/,6|6,1|3,1.30,3.29,http://www.tennisexplorer.com/match-detail/?id=1397868, hard,Radwanska Agnieszka,Errani Sara
2016-01-01,11:00,Hua Hin - exhibition,http://www.tennisexplorer.com/hua-hin-exhibition/2015/wta-women/,False,True,Kerber A.,Williams V.,http://www.tennisexplorer.com/player/kerber/,http://www.tennisexplorer.com/player/williams/,6|6,4|3,1.67,2.12,http://www.tennisexplorer.com/match-detail/?id=1397867, hard,Kerber Angelique,Williams Venus
2016-01-01,23:20,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Soylu I.,Zhu L.,http://www.tennisexplorer.com/player/soylu/,http://www.tennisexplorer.com/player/zhu-a98e2/,6^5|6|6,7|1|2,1.69,2.06,http://www.tennisexplorer.com/match-detail/?id=1397886, hard,Soylu Ipek,Zhu Lin
2016-01-01,22:10,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Flipkens K. (3),Kania P.,http://www.tennisexplorer.com/player/flipkens/,http://www.tennisexplorer.com/player/kania/,3|6|6,6|2|2,1.37,2.93,http://www.tennisexplorer.com/match-detail/?id=1397884, hard,Flipkens Kirsten,Kania Paula
2016-01-01,22:05,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Glushko J.,Martic P.,http://www.tennisexplorer.com/player/glushko/,http://www.tennisexplorer.com/player/martic/,6|6,0|1,1.78,1.95,http://www.tennisexplorer.com/match-detail/?id=1397885, hard,Glushko Julia,Martic Petra
2016-01-01,07:35,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Johansson M.,Sanchez M.,http://www.tennisexplorer.com/player/johansson-6036a/,http://www.tennisexplorer.com/player/sanchez-0c1fe/,6|6,1|3,1.67,2.15,http://www.tennisexplorer.com/match-detail/?id=1397859, hard,Johansson Mathilde,Sanchez Maria
2016-01-01,06:45,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Bondarenko K. (4),Sakkari M.,http://www.tennisexplorer.com/player/bondarenko-3e9ab/,http://www.tennisexplorer.com/player/sakkari/,6|3|7,3|6|6^5,1.16,4.85,http://www.tennisexplorer.com/match-detail/?id=1397861, hard,Bondarenko Katerina,Sakkari Maria
2016-01-01,06:20,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Vesnina E. (7),Patterson T.,http://www.tennisexplorer.com/player/vesnina/,http://www.tennisexplorer.com/player/patterson-ddfcc/,6|6,2|2,1.13,5.61,http://www.tennisexplorer.com/match-detail/?id=1397860, hard,Vesnina Elena,Patterson Tammi
2016-01-01,06:20,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Osaka N.,Parmentier P. (8),http://www.tennisexplorer.com/player/osaka-fa603/,http://www.tennisexplorer.com/player/parmentier/,6|6,3|3,1.59,2.22,http://www.tennisexplorer.com/match-detail/?id=1397864, hard,Osaka Naomi,Parmentier Pauline
2016-01-01,06:05,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Kanepi K.,Razzano V.,http://www.tennisexplorer.com/player/kanepi/,http://www.tennisexplorer.com/player/razzano/,6|6^4|6,4|7|1,1.29,3.43,http://www.tennisexplorer.com/match-detail/?id=1397862, hard,Kanepi Kaia,Razzano Virginie
2016-01-01,05:10,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Pous-Tio L.,Piter K.,http://www.tennisexplorer.com/player/pous-tio/,http://www.tennisexplorer.com/player/piter/,6|6,3|1,1.73,2.00,http://www.tennisexplorer.com/match-detail/?id=1397870, hard,Pous-Tio Laura,Piter Katarzyna
2016-01-01,04:15,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Dodin O.,Tomic S.,http://www.tennisexplorer.com/player/dodin/,http://www.tennisexplorer.com/player/tomic-606fe/,6|5|6,2|7|3,1.15,5.03,http://www.tennisexplorer.com/match-detail/?id=1397851, hard,Dodin Oceane,Tomic Sara
2016-01-01,04:10,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Bonaventure Y.,Hantuchova D. (3),http://www.tennisexplorer.com/player/bonaventure/,http://www.tennisexplorer.com/player/hantuchova/,6|4|6,1|6|2,3.08,1.34,http://www.tennisexplorer.com/match-detail/?id=1397857, hard,Bonaventure Ysaline,Hantuchova Daniela
2016-01-01,03:50,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Lim A.,Bains N.,http://www.tennisexplorer.com/player/lim-136f7/,http://www.tennisexplorer.com/player/bains-db149/,7|6,6^1|4,1.27,3.56,http://www.tennisexplorer.com/match-detail/?id=1397863, hard,Lim Alize,Bains Naiktha
2016-01-01,03:00,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Kucova K.,Sasnovich A. (5),http://www.tennisexplorer.com/player/kucova-b6760/,http://www.tennisexplorer.com/player/sasnovich/,6|6,3|4,3.03,1.36,http://www.tennisexplorer.com/match-detail/?id=1397856, hard,Kucova Kristina,Sasnovich Aliaksandra
2016-01-01,02:50,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Cepelova J.,Peer S.,http://www.tennisexplorer.com/player/cepelova/,http://www.tennisexplorer.com/player/peer/,6|6,1|1,1.42,2.74,http://www.tennisexplorer.com/match-detail/?id=1397855, hard,Cepelova Jana,Peer Shahar
2016-01-01,02:50,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Savchuk O.,Karatantcheva S. (6),http://www.tennisexplorer.com/player/savchuk/,http://www.tennisexplorer.com/player/karatantcheva/,6|6,1|2,2.00,1.75,http://www.tennisexplorer.com/match-detail/?id=1397852, hard,Savchuk Olga,Karatantcheva Sesil
2016-01-01,01:15,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Birrell K.,Han X.,http://www.tennisexplorer.com/player/birrell-dca33/,http://www.tennisexplorer.com/player/han-a2506/,6^4|6|6,7|1|4,2.77,1.41,http://www.tennisexplorer.com/match-detail/?id=1397850, hard,Birrell Kimberly,Han Xin-Yun
2016-01-01,01:10,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Gasparyan M. (2),Sorribes Tormo S.,http://www.tennisexplorer.com/player/gasparyan-e426d/,http://www.tennisexplorer.com/player/sorribes-tormo/,6|6,1|3,1.17,4.70,http://www.tennisexplorer.com/match-detail/?id=1397853, hard,Gasparyan Margarita,Sorribes Tormo Sara
2016-01-01,01:10,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Fett J.,Panova A.,http://www.tennisexplorer.com/player/fett/,http://www.tennisexplorer.com/player/panova-47169/,7|6,5|4,1.89,1.85,http://www.tennisexplorer.com/match-detail/?id=1397854, hard,Fett Jana,Panova Alexandra
2016-01-01,01:10,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Crawford S.,Pironkova T. (1),http://www.tennisexplorer.com/player/crawford-284b1/,http://www.tennisexplorer.com/player/pironkova/,7|6,6^1|4,3.71,1.25,http://www.tennisexplorer.com/match-detail/?id=1397849, hard,Crawford Samantha,Pironkova Tsvetana
2016-01-01,17:00,Abu Dhabi - exh.,http://www.tennisexplorer.com/abu-dhabi-exh/2016/atp-men/,True,True,Raonic M.,Wawrinka S. (1),http://www.tennisexplorer.com/player/raonic-f147b/,http://www.tennisexplorer.com/player/wawrinka-ffdb9/,7|7,5|5,2.21,1.64,http://www.tennisexplorer.com/match-detail/?id=1397866, hard,Raonic Milos,Wawrinka Stanislas
2016-01-01,14:15,Abu Dhabi - exh.,http://www.tennisexplorer.com/abu-dhabi-exh/2016/atp-men/,True,True,Nadal R. (2),Ferrer D.,http://www.tennisexplorer.com/player/nadal/,http://www.tennisexplorer.com/player/ferrer/,6|6^4|6,3|7|3,1.40,2.83,http://www.tennisexplorer.com/match-detail/?id=1397865, hard,Nadal Rafael,Ferrer David
2016-01-01,11:45,Abu Dhabi - exh.,http://www.tennisexplorer.com/abu-dhabi-exh/2016/atp-men/,True,True,Lopez F.,Anderson K.,http://www.tennisexplorer.com/player/lopez/,http://www.tennisexplorer.com/player/anderson-af8c3/,7|7,6^4|6^3,2.63,1.44,http://www.tennisexplorer.com/match-detail/?id=1397957, hard,Lopez Feliciano,Anderson Kevin
2016-01-02,23:40,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Nara K. (2),Hlavackova A.,http://www.tennisexplorer.com/player/nara-53cea/,http://www.tennisexplorer.com/player/hlavackova-73226/,6|3|6,3|6|3,1.34,3.05,http://www.tennisexplorer.com/match-detail/?id=1398053, hard,Nara Kurumi,Hlavackova Andrea
2016-01-02,23:40,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Paszek T.,Puig M. (5),http://www.tennisexplorer.com/player/paszek/,http://www.tennisexplorer.com/player/puig/,7|6,6^2|3,2.59,1.47,http://www.tennisexplorer.com/match-detail/?id=1398054, hard,Paszek Tamira,Puig Monica
2016-01-02,22:15,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Flipkens K. (3),Glushko J.,http://www.tennisexplorer.com/player/flipkens/,http://www.tennisexplorer.com/player/glushko/,7|6,6^3|0,1.53,2.37,http://www.tennisexplorer.com/match-detail/?id=1398055, hard,Flipkens Kirsten,Glushko Julia
2016-01-02,22:05,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Martincova T.,Soylu I.,http://www.tennisexplorer.com/player/martincova-a08dc/,http://www.tennisexplorer.com/player/soylu/,6|6,4|3,2.20,1.62,http://www.tennisexplorer.com/match-detail/?id=1398056, hard,Martincova Tereza,Soylu Ipek
2016-01-02,11:10,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Broady N.,Siegemund L. (6),http://www.tennisexplorer.com/player/broady/,http://www.tennisexplorer.com/player/siegemund/,6|6,1|3,2.24,1.58,http://www.tennisexplorer.com/match-detail/?id=1397879, hard,Broady Naomi,Siegemund Laura
2016-01-02,10:30,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Kozlova K.,Soler-Espinosa S.,http://www.tennisexplorer.com/player/kozlova-3b58c/,http://www.tennisexplorer.com/player/soler-espinosa/,6|6^9|6,0|7|4,1.39,2.83,http://www.tennisexplorer.com/match-detail/?id=1397878, hard,Kozlova Kateryna,Soler-Espinosa Silvia
2016-01-02,09:15,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Rybarikova M. (1),Chang K.,http://www.tennisexplorer.com/player/rybarikova/,http://www.tennisexplorer.com/player/chang-e8d0c/,6|7,4|5,1.56,2.31,http://www.tennisexplorer.com/match-detail/?id=1397876, hard,Rybarikova Magdalena,Chang Kai-Chen
2016-01-02,08:45,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Mertens E.,Stewart K.,http://www.tennisexplorer.com/player/mertens-f8826/,http://www.tennisexplorer.com/player/stewart-ad954/,6|6,2|1,1.74,2.02,http://www.tennisexplorer.com/match-detail/?id=1397877, hard,Mertens Elise,Stewart Katerina
2016-01-02,07:00,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Bertens K. (8),Peterson R.,http://www.tennisexplorer.com/player/bertens/,http://www.tennisexplorer.com/player/peterson-dfebe/,6|6,4|4,1.52,2.46,http://www.tennisexplorer.com/match-detail/?id=1397891, hard,Bertens Kiki,Peterson Rebecca
2016-01-02,06:55,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Davis L. (4),Lewis J.,http://www.tennisexplorer.com/player/davis-66739/,http://www.tennisexplorer.com/player/lewis-84c37/,4|6|6,6|1|4,1.02,13.45,http://www.tennisexplorer.com/match-detail/?id=1397888, hard,Davis Lauren,Lewis Jade
2016-01-02,04:50,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Vickery S.,Mestach A.,http://www.tennisexplorer.com/player/vickery/,http://www.tennisexplorer.com/player/mestach/,6|7,0|5,2.07,1.69,http://www.tennisexplorer.com/match-detail/?id=1397889, hard,Vickery Sachia,Mestach An-Sophie
2016-01-02,04:50,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Hogenkamp R.,Cheng R.,http://www.tennisexplorer.com/player/hogenkamp/,http://www.tennisexplorer.com/player/cheng-54b3f/,7|2|6,6^5|6|2,1.06,9.04,http://www.tennisexplorer.com/match-detail/?id=1397890, hard,Hogenkamp Richel,Cheng Rosie
2016-01-02,03:30,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Hlavackova A.,Carswell J.,http://www.tennisexplorer.com/player/hlavackova-73226/,http://www.tennisexplorer.com/player/carswell/,6|6,0|4,1.02,13.83,http://www.tennisexplorer.com/match-detail/?id=1397881, hard,Hlavackova Andrea,Carswell Joanna
2016-01-02,03:20,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Nara K. (2),Mihalikova T.,http://www.tennisexplorer.com/player/nara-53cea/,http://www.tennisexplorer.com/player/mihalikova/,6|6,3|2,1.13,5.45,http://www.tennisexplorer.com/match-detail/?id=1397880, hard,Nara Kurumi,Mihalikova Tereza
2016-01-02,01:55,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Paszek T.,Minella M.,http://www.tennisexplorer.com/player/paszek/,http://www.tennisexplorer.com/player/minella/,6|6,3|3,1.62,2.24,http://www.tennisexplorer.com/match-detail/?id=1397882, hard,Paszek Tamira,Minella Mandy
2016-01-02,01:40,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Puig M. (5),Eguchi M.,http://www.tennisexplorer.com/player/puig/,http://www.tennisexplorer.com/player/eguchi/,6|6,4|4,1.34,3.09,http://www.tennisexplorer.com/match-detail/?id=1397883, hard,Puig Monica,Eguchi Misa
2016-01-02,00:15,Auckland,http://www.tennisexplorer.com/auckland/2016/wta-women/,False,True,Martincova T.,Tatishvili A. (7),http://www.tennisexplorer.com/player/martincova-a08dc/,http://www.tennisexplorer.com/player/tatishvili/,6|6,3|2,3.31,1.29,http://www.tennisexplorer.com/match-detail/?id=1397887, hard,Martincova Tereza,Tatishvili Anna
2016-01-02,06:35,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Bonaventure Y.,Pous-Tio L.,http://www.tennisexplorer.com/player/bonaventure/,http://www.tennisexplorer.com/player/pous-tio/,3|6|6,6|4|0,1.46,2.54,http://www.tennisexplorer.com/match-detail/?id=1397927, hard,Bonaventure Ysaline,Pous-Tio Laura
2016-01-02,06:25,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Vesnina E. (7),Johansson M.,http://www.tennisexplorer.com/player/vesnina/,http://www.tennisexplorer.com/player/johansson-6036a/,6|4|6,4|6|4,1.47,2.52,http://www.tennisexplorer.com/match-detail/?id=1397928, hard,Vesnina Elena,Johansson Mathilde
2016-01-02,05:55,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Bondarenko K. (4),Kanepi K.,http://www.tennisexplorer.com/player/bondarenko-3e9ab/,http://www.tennisexplorer.com/player/kanepi/,7|2,5|2,2.08,1.69,http://www.tennisexplorer.com/match-detail/?id=1397929, hard,Bondarenko Katerina,Kanepi Kaia
2016-01-02,05:30,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Osaka N.,Lim A.,http://www.tennisexplorer.com/player/osaka-fa603/,http://www.tennisexplorer.com/player/lim-136f7/,6|6,1|2,1.27,3.50,http://www.tennisexplorer.com/match-detail/?id=1397875, hard,Osaka Naomi,Lim Alize
2016-01-02,03:30,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Cepelova J.,Kucova K.,http://www.tennisexplorer.com/player/cepelova/,http://www.tennisexplorer.com/player/kucova-b6760/,6|6,2|3,1.53,2.34,http://www.tennisexplorer.com/match-detail/?id=1397874, hard,Cepelova Jana,Kucova Kristina
2016-01-02,03:10,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Dodin O.,Savchuk O.,http://www.tennisexplorer.com/player/dodin/,http://www.tennisexplorer.com/player/savchuk/,7|6,5|1,1.77,1.95,http://www.tennisexplorer.com/match-detail/?id=1397872, hard,Dodin Oceane,Savchuk Olga
2016-01-02,02:50,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Crawford S.,Birrell K.,http://www.tennisexplorer.com/player/crawford-284b1/,http://www.tennisexplorer.com/player/birrell-dca33/,6|6,3|4,1.30,3.24,http://www.tennisexplorer.com/match-detail/?id=1397871, hard,Crawford Samantha,Birrell Kimberly
2016-01-02,02:40,Brisbane,http://www.tennisexplorer.com/brisbane/2016/wta-women/,False,True,Gasparyan M. (2),Fett J.,http://www.tennisexplorer.com/player/gasparyan-e426d/,http://www.tennisexplorer.com/player/fett/,7|6,6^3|2,1.30,3.24,http://www.tennisexplorer.com/match-detail/?id=1397873, hard,Gasparyan Margarita,Fett Jana
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Yoshitomi A. (10),Woll S.,http://www.tennisexplorer.com/player/yoshitomi/,http://www.tennisexplorer.com/player/woll/,6|6,0|0,,,http://www.tennisexplorer.com/match-detail/?id=1398015, hard,Yoshitomi Aiko,Woll Sabrina Mary
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Laine E.,Look A.,http://www.tennisexplorer.com/player/laine/,http://www.tennisexplorer.com/player/look-781df/,6|6,0|0,,,http://www.tennisexplorer.com/match-detail/?id=1398017, hard,Laine Emma,Look Avril
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Kijima M. (9),Kong Q.,http://www.tennisexplorer.com/player/kijima/,http://www.tennisexplorer.com/player/kong-a9c5a/,6|6,0|0,,,http://www.tennisexplorer.com/match-detail/?id=1398021, hard,Kijima Mizuno,Kong Qianxin
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Wolff V. (15),Chen A.,http://www.tennisexplorer.com/player/wolff-4e33a/,http://www.tennisexplorer.com/player/chen-69ce1/,6|6,0|1,,,http://www.tennisexplorer.com/match-detail/?id=1398014, hard,Wolff Vivian,Chen Ai Qi
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Zhang Y. (11),Leong J.,http://www.tennisexplorer.com/player/zhang-f522b/,http://www.tennisexplorer.com/player/leong-46aef/,6|6,0|1,,,http://www.tennisexplorer.com/match-detail/?id=1398018, hard,Zhang Yukun,Leong Justine Sophie Kwan Tung
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Zhang Y. (14),Ueda R.,http://www.tennisexplorer.com/player/zhang-5b163/,http://www.tennisexplorer.com/player/ueda-dd577/,6|7,0|5,,,http://www.tennisexplorer.com/match-detail/?id=1398019, hard,Zhang Ying,Ueda Ramu
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Wu H. (16),Eto N.,http://www.tennisexplorer.com/player/wu-4a894/,http://www.tennisexplorer.com/player/eto/,6|6,3|4,,,http://www.tennisexplorer.com/match-detail/?id=1398020, hard,Wu Ho Ching,Eto Naoko
2016-01-02,--:--,Hong Kong ITF,http://www.tennisexplorer.com/hong-kong-itf/2016/wta-women/,False,True,Chen J. (12),Luk K.,http://www.tennisexplorer.com/player/chen-f932c/,http://www.tennisexplorer.com/player/luk-0021a/,6|6,4|0,,,http://www.tennisexplorer.com/match-detail/?id=1398016, hard,Chen Jiahui,Luk Kei Yuen
2016-01-02,07:25,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Gibbs N. (2),Zhang L.,http://www.tennisexplorer.com/player/gibbs-a7e35/,http://www.tennisexplorer.com/player/zhang-91ac6/,6|6,1|2,1.19,4.29,http://www.tennisexplorer.com/match-detail/?id=1397921, hard,Gibbs Nicole,Zhang Ling
2016-01-02,07:25,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Smitkova T. (5),Wongteanchai V.,http://www.tennisexplorer.com/player/smitkova/,http://www.tennisexplorer.com/player/wongteanchai/,7|3|7,6^4|6|6^3,1.30,3.31,http://www.tennisexplorer.com/match-detail/?id=1397926, hard,Smitkova Tereza,Wongteanchai Varatchaya
2016-01-02,07:05,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Tig P. (4),Marozava L.,http://www.tennisexplorer.com/player/tig/,http://www.tennisexplorer.com/player/marozava/,7|7,5|6^1,1.09,6.74,http://www.tennisexplorer.com/match-detail/?id=1397925, hard,Tig Patricia Maria,Marozava Lidziya
2016-01-02,05:35,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Zhang K. (8),Li Y.,http://www.tennisexplorer.com/player/zhang-52bd8/,http://www.tennisexplorer.com/player/li-39f68/,6|6,3|4,1.04,9.37,http://www.tennisexplorer.com/match-detail/?id=1397924, hard,Zhang Kai-Lin,Li Yixuan
2016-01-02,05:15,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Torro-Flor M. (7),Xu Y.,http://www.tennisexplorer.com/player/torro-flor/,http://www.tennisexplorer.com/player/xu-f5123/,6|4|6,3|6|3,1.46,2.58,http://www.tennisexplorer.com/match-detail/?id=1397922, hard,Torro-Flor Maria-Teresa,Xu Yi-Fan
2016-01-02,05:10,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Vogele S. (3),Yang Z.,http://www.tennisexplorer.com/player/vogele/,http://www.tennisexplorer.com/player/yang-eaf50/,6|6,3|4,1.51,2.45,http://www.tennisexplorer.com/match-detail/?id=1397923, hard,Vogele Stefanie,Yang Zhaoxuan
2016-01-02,04:15,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Buyukakcay C. (6),Lu J.,http://www.tennisexplorer.com/player/buyukakcay/,http://www.tennisexplorer.com/player/lu-736d3/,6|6,1|1,1.09,6.60,http://www.tennisexplorer.com/match-detail/?id=1397920, hard,Buyukakcay Cagla,Lu Jiaxi
2016-01-02,04:10,Shenzhen WTA,http://www.tennisexplorer.com/shenzhen-wta/2016/wta-women/,False,True,Shvedova Y. (1),Dushevina V.,http://www.tennisexplorer.com/player/shvedova/,http://www.tennisexplorer.com/player/dushevina/,6|6,0|1,1.31,3.25,http://www.tennisexplorer.com/match-detail/?id=1397919, hard,Shvedova Yaroslava,Dushevina Vera
2016-01-02,16:15,Abu Dhabi - exh.,http://www.tennisexplorer.com/abu-dhabi-exh/2016/atp-men/,True,True,Nadal R. (2),Raonic M.,http://www.tennisexplorer.com/player/nadal/,http://www.tennisexplorer.com/player/raonic-f147b/,7|6,6^2|3,1.42,2.75,http://www.tennisexplorer.com/match-detail/?id=1397975, hard,Nadal Rafael,Raonic Milos
2016-01-02,14:10,Abu Dhabi - exh.,http://www.tennisexplorer.com/abu-dhabi-exh/2016/atp-men/,True,True,Ferrer D.,Wawrinka S. (1),http://www.tennisexplorer.com/player/ferrer/,http://www.tennisexplorer.com/player/wawrinka-ffdb9/,6^1|6|1^0,7|4|8,1.91,1.84,http://www.tennisexplorer.com/match-detail/?id=1397974, hard,Ferrer David,Wawrinka Stanislas
2016-01-02,11:30,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Takeuchi K.,Dmitriev K.,http://www.tennisexplorer.com/player/takeuchi-44d4e/,http://www.tennisexplorer.com/player/dmitriev-eec30/,6|7,3|6^6,1.66,2.10,http://www.tennisexplorer.com/match-detail/?id=1397955, hard,Takeuchi Kento,Dmitriev Kirill
2016-01-02,10:00,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Milton J.,Majchrzak K. (4),http://www.tennisexplorer.com/player/milton/,http://www.tennisexplorer.com/player/majchrzak-905d8/,3|6|6,6|3|4,1.72,2.00,http://www.tennisexplorer.com/match-detail/?id=1397953, hard,Milton Joshua,Majchrzak Kamil
2016-01-02,10:00,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Neuchrist M.,Silva F. (6),http://www.tennisexplorer.com/player/neuchrist/,http://www.tennisexplorer.com/player/silva-cb43c/,4|6|7,6|1|6^3,2.37,1.53,http://www.tennisexplorer.com/match-detail/?id=1397956, hard,Neuchrist Maximilian,Silva Frederico Ferreira
2016-01-02,09:09,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Medvedev D.,Broady L. (7),http://www.tennisexplorer.com/player/medvedev-e0d2d/,http://www.tennisexplorer.com/player/broady-9ff27/,6|6,2|3,,,http://www.tennisexplorer.com/match-detail/?id=1397948, hard,Medvedev Daniil,Broady Liam
2016-01-02,09:09,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Vatutin A.,Tanasugarn C.,http://www.tennisexplorer.com/player/vatutin/,http://www.tennisexplorer.com/player/tanasugarn-96fb3/,7|6,5|2,,,http://www.tennisexplorer.com/match-detail/?id=1397951, hard,Vatutin Alexey,Tanasugarn Chaleechan
2016-01-02,09:09,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Jung J. (2),Sekiguchi S.,http://www.tennisexplorer.com/player/jung-270ad/,http://www.tennisexplorer.com/player/sekiguchi-26320/,7|6,6^6|1,,,http://www.tennisexplorer.com/match-detail/?id=1397945, hard,Jung Jason,Sekiguchi Shuichi
2016-01-02,08:30,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Kuznetsov A.,Granollers-Pujol G. (8),http://www.tennisexplorer.com/player/kuznetsov/,http://www.tennisexplorer.com/player/granollers-pujol-8c842/,5|7|6,7|5|3,1.30,3.40,http://www.tennisexplorer.com/match-detail/?id=1397952, hard,Kuznetsov Alex,Granollers-Pujol Gerard
2016-01-02,08:30,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Popko D. (3),Garanganga T.,http://www.tennisexplorer.com/player/popko/,http://www.tennisexplorer.com/player/garanganga/,6|7,3|5,1.61,2.20,http://www.tennisexplorer.com/match-detail/?id=1397949, hard,Popko Dmitry,Garanganga Takanyi
2016-01-02,08:30,Bangkok challenger,http://www.tennisexplorer.com/bangkok-challenger/2016/atp-men/,True,True,Kim C.,Jankovic M.,http://www.tennisexplorer.com/player/kim-96ac4/,http://www.tennisexplorer.com/player/jankovic-c5c0c/,6^4|7|6,7|6^2|2,1.83,1.83,http://www.tennisexplorer.com/match-detail/?id=1397954, hard,Kim Cheong-Eui,Jankovic Miki
